grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
149,0.478642959035,土壤渗,暴雨天,dem,0.025894234,0.019207686,0.0117486715
150,0.398269006043,河网密,暴雨天,dem,0.09493213,0.039775256,0.038795218
151,0.527709436236,河网密,土壤渗,dem,0.08377337,0.028436903,0.02431331
152,0.672184549087,河网密,dem,暴雨天,0.16371141,0.022860855,0.01689085
153,0.416721393254,委占比,年均降,土壤渗,0.024381628,0.02259296,0.018888123
154,0.362513352073,河网密,dem,年均降,0.08680639,0.06292119,0.045418534
155,0.627676661842,河网密,暴雨天,dem,0.0652066,0.033364728,0.029977297
156,0.449849003192,dem,年均降,暴雨天,0.058839995,0.04176168,0.020364724
157,0.377707851081,河网密,dem,暴雨天,0.08681233,0.058872864,0.05205526
158,0.45579775823,河网密,土壤渗,年均降,0.07002011,0.027810996,0.02431962
159,0.594910970404,河网密,dem,年均降,0.19321266,0.058111504,0.03257021
160,0.372614270646,河网密,暴雨天,dem,0.08540424,0.06629385,0.06268727
161,0.432535231606,河网密,dem,土壤渗,0.08274663,0.059700087,0.043675188
162,0.577664066445,河网密,年均降,dem,0.0880907,0.058603603,0.049525116
163,0.457917646928,河网密,年均降,土壤渗,0.09129175,0.030004708,0.026591742
164,0.489072601226,河网密,dem,委占比,0.07739751,0.0462929,0.019406399
165,0.674141107184,dem,土壤渗,年均降,0.05173508,0.04291733,0.028483607
166,0.439496277531,河网密,年均降,土壤渗,0.07658232,0.03247819,0.02274375
167,0.393432189795,dem,暴雨天,河网密,0.05306668,0.02560847,0.014450056
168,0.498235914087,河网密,dem,土壤渗,0.09327139,0.03917044,0.02635929
169,0.504588067532,河网密,dem,年均降,0.089877695,0.050263204,0.01810067
170,0.674074643941,河网密,dem,年均降,0.08103817,0.043407965,0.0327578
171,0.689370089326,河网密,dem,土壤渗,0.16412796,0.01938688,0.015195709
172,0.487958303168,dem,河网密,暴雨天,0.030183135,0.018052476,0.016459955
173,0.542568492889,河网密,年均降,土壤渗,0.04062103,0.039344393,0.024964731
174,0.546678464767,河网密,dem,土壤渗,0.086218685,0.04165408,0.032345675
175,0.689078932459,年均降,dem,土壤渗,0.061163347,0.05749945,0.036791407
176,0.566112287281,dem,土壤渗,年均降,0.042567972,0.030073952,0.014961927
177,0.65084796208,河网密,dem,暴雨天,0.11183459,0.035376444,0.021661002
178,0.576016819838,河网密,年均降,dem,0.09295962,0.051646873,0.044215303
179,0.472736193375,河网密,dem,暴雨天,0.08506616,0.06316161,0.029483574
180,0.509409752266,河网密,委占比,dem,0.05911857,0.03870095,0.017326996
181,0.414532551034,河网密,dem,年均降,0.07945723,0.050439324,0.023549283
182,0.418668195605,河网密,dem,暴雨天,0.097371235,0.03147234,0.022146458
183,0.43155908289,河网密,年均降,dem,0.0950452,0.023994727,0.022619069
184,0.373219703101,河网密,dem,年均降,0.08583161,0.05828553,0.03178353
185,0.536266067304,dem,委占比,河网密,0.02205916,0.016427675,0.012976429
186,0.525895585452,河网密,土壤渗,委占比,0.07959282,0.02351248,0.018986708
187,0.427526614144,河网密,dem,年均降,0.08630913,0.021387769,0.018047156
188,0.456618950387,dem,河网密,土壤渗,0.0573417,0.046139818,0.03164436
189,0.0,坡度,河网密,dem,0.18949021,0.1543057,0.038305517
190,0.47689660891,河网密,dem,年均降,0.09277941,0.038988423,0.038502794
191,0.322139788019,河网密,dem,暴雨天,0.09987527,0.0580413,0.02594524
192,0.376512791746,河网密,年均降,dem,0.08686991,0.069763444,0.06672382
193,0.587027665792,河网密,年均降,土壤渗,0.05434333,0.03380164,0.026706425
194,0.476540724436,河网密,dem,暴雨天,0.08670648,0.055194438,0.019454183
195,0.570440396297,河网密,dem,年均降,0.08958334,0.047943577,0.044537067
196,0.548064808708,河网密,dem,年均降,0.08665127,0.044106588,0.033237576
197,0.522624986641,河网密,暴雨天,dem,0.06881842,0.041547574,0.03836461
198,0.601574260341,河网密,dem,委占比,0.06359409,0.020236073,0.020216625
199,0.573195295639,河网密,人口密,委占比,0.13616173,0.059625026,0.01735113
200,0.449161965492,河网密,dem,年均降,0.09166831,0.05321216,0.034415625
201,0.500675903125,河网密,暴雨天,dem,0.091286704,0.04410447,0.04068996
202,0.489089666073,河网密,暴雨天,dem,0.08271765,0.03318618,0.032359157
203,0.553162008072,河网密,dem,年均降,0.089752935,0.043069966,0.035045404
204,0.739326387398,河网密,dem,土壤渗,0.0995216,0.046653606,0.0245729
205,0.720601290464,河网密,dem,土壤渗,0.08648224,0.056698225,0.02963984
206,0.429932244221,河网密,dem,年均降,0.09910343,0.020711498,0.018817516
207,0.449839917284,河网密,年均降,暴雨天,0.0916541,0.043443087,0.036761038
208,0.557057003858,河网密,dem,坡度,0.117961764,0.024870235,0.023755379
209,0.0,坡度,河网密,dem,0.30687323,0.12732102,0.032164443
210,0.288077597283,河网密,dem,年均降,0.10125357,0.06958576,0.03517617
211,0.414686284528,坡度,河网密,dem,0.040526938,0.033614464,0.028366454
212,0.361269249404,坡度,河网密,年均降,0.051170938,0.042002484,0.023952546
213,0.389271181477,河网密,年均降,dem,0.09042286,0.050745383,0.039125457
214,0.529666789061,村庄分,坡度,河网密,0.080135465,0.058135763,0.042067714
215,0.65626702119,河网密,dem,土壤渗,0.0895292,0.0237638,0.022948015
216,0.589091663026,河网密,dem,委占比,0.05695945,0.023208201,0.015489533
217,0.495423622614,河网密,年均降,dem,0.08506123,0.048090577,0.03941871
218,0.655399376203,河网密,dem,委占比,0.099717036,0.025253763,0.017691031
219,0.481330811731,委占比,dem,行洪能,0.021340154,0.015984412,0.01583417
220,0.607000368686,河网密,土壤渗,委占比,0.063522324,0.027535377,0.020202938
221,0.468349236841,土壤渗,dem,暴雨天,0.07767676,0.038595635,0.022576677
222,0.425414839123,河网密,dem,年均降,0.09515516,0.067581415,0.05088351
223,0.310113478791,河网密,dem,暴雨天,0.09098512,0.06294139,0.028983396
224,0.401933012714,河网密,dem,暴雨天,0.0832579,0.05778797,0.055168852
225,0.580465066531,河网密,年均降,dem,0.09418237,0.048078865,0.045888495
226,0.642804195566,dem,土壤渗,年均降,0.05315665,0.03623155,0.030054756
227,0.0,河网密,行洪能,dem,0.16424224,0.12566827,0.10006763
228,0.340776597173,dem,河网密,土壤渗,0.076035336,0.049731478,0.024367692
229,0.566788545817,河网密,dem,土壤渗,0.07959198,0.027807586,0.026679015
230,0.58445947357,河网密,年均降,dem,0.09545305,0.05153709,0.04589656
231,0.65496404703,河网密,dem,土壤渗,0.09339207,0.035978884,0.027666567
232,0.548657232572,河网密,土壤渗,dem,0.078062266,0.028741576,0.02566288
233,0.524883788985,河网密,dem,土壤渗,0.085367866,0.031084312,0.0283678
234,0.655763881266,河网密,dem,年均降,0.22348246,0.057494007,0.025444226
235,0.100387497936,河网密,土壤渗,dem,0.12396862,0.104500264,0.09331733
236,0.442220826041,河网密,dem,暴雨天,0.09536527,0.030923728,0.018314054
237,0.544782888298,河网密,dem,年均降,0.08135149,0.03520337,0.03058035
238,0.654760053828,河网密,dem,委占比,0.17960624,0.023597503,0.020372124
239,0.672034273955,河网密,dem,暴雨天,0.1046513,0.03422742,0.020188529
240,0.519403129077,河网密,暴雨天,dem,0.041295506,0.038228165,0.032324135
241,0.287429511178,河网密,dem,暴雨天,0.101219945,0.052629918,0.01909456
242,0.843749287207,河网密,年均降,dem,0.18444286,0.052694585,0.05140881
243,0.722733726679,河网密,dem,暴雨天,0.16072795,0.0324912,0.032349553
244,0.721465709535,河网密,dem,村庄分,0.105171375,0.033550527,0.023412507
245,0.428705320132,河网密,dem,土壤渗,0.09604337,0.03528695,0.011862907
246,0.293728856016,河网密,dem,年均降,0.09516319,0.074340016,0.040012687
247,0.253579434531,河网密,dem,年均降,0.104046054,0.088951774,0.06801774
248,0.395344169334,dem,暴雨天,河网密,0.054912113,0.043817252,0.043195937
249,0.373957391613,河网密,dem,暴雨天,0.09178807,0.05207947,0.01471197
250,0.662916480017,河网密,土壤渗,dem,0.083386846,0.022675427,0.021175502
251,0.649369766397,年均降,河网密,dem,0.09538249,0.07123801,0.052166857
252,0.512815208967,河网密,dem,土壤渗,0.090047695,0.04169601,0.03133973
253,0.401318605281,河网密,行洪能,dem,0.032513157,0.025286516,0.024155559
254,0.480518712485,河网密,dem,暴雨天,0.096864454,0.037346624,0.029724402
255,0.535499771436,河网密,dem,年均降,0.088680245,0.043196153,0.041518975
256,0.44797573487,dem,暴雨天,委占比,0.035482436,0.026993388,0.015900478
257,0.680211303812,河网密,dem,土壤渗,0.08361346,0.044008292,0.028816622
258,0.570426910869,dem,村庄分,委占比,0.030863991,0.019725733,0.015116222
259,0.583644233459,河网密,dem,委占比,0.065752506,0.01971599,0.017947678
260,0.494749471422,河网密,dem,暴雨天,0.092114456,0.034894336,0.0087339915
