grid_id,risk_value,top_feat_1,top_feat_2,top_feat_3,top_contrib_1,top_contrib_2,top_contrib_3
229,0.566788545817,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.07376480954758757
230,0.58445947357,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.11746097712599443
231,0.65496404703,河网密,卫占比,年均降,0.09508453536928263,0.08244853087620595,0.08187053757241294
232,0.548657232572,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
233,0.524883788985,河网密,卫占比,年均降,0.11746097712599443,0.08097915640760399,0.07785228903952185
234,0.655763881266,河网密,卫占比,年均降,0.29128259401322854,0.1255658207585574,0.12320464029962173
235,0.100387497936,土壤渗,卫占比,河网密,0.15953731573518168,0.1255658207585574,0.11746097712599443
236,0.442220826041,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
237,0.544782888298,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
238,0.654760053828,河网密,卫占比,弱占比,0.2662792287018591,0.17109833619681242,0.15016435912024023
239,0.672034273955,河网密,暴雨天,卫占比,0.15081144421831608,0.10008069480159287,0.08097915640760399
240,0.519403129077,暴雨天,年均降,卫占比,0.17950359450581033,0.09261964552521358,0.08097915640760399
241,0.287429511178,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.11746097712599443
242,0.843749287207,河网密,年均降,卫占比,0.20990473594266554,0.09555597125472903,0.08097915640760399
243,0.722733726679,暴雨天,河网密,年均降,0.19538817444678724,0.1924042660436534,0.09380908167765004
244,0.721465709535,河网密,卫占比,弱占比,0.15454539932350048,0.08097915640760399,0.0748197450501429
245,0.428705320132,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
246,0.293728856016,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
247,0.253579434531,年均降,卫占比,河网密,0.14292389732180816,0.1255658207585574,0.11746097712599443
248,0.395344169334,卫占比,年均降,弱占比,0.1255658207585574,0.12022324343650684,0.10952569406298422
249,0.373957391613,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
250,0.662916480017,卫占比,河网密,弱占比,0.08097915640760399,0.07775169206354034,0.0748197450501429
251,0.649369766397,卫占比,弱占比,年均降,0.2587734671110198,0.23350467361589974,0.14518232009664592
252,0.512815208967,卫占比,弱占比,河网密,0.2587734671110198,0.23350467361589974,0.0976572611864982
253,0.401318605281,卫占比,弱占比,GDP1占比,0.17109833619681242,0.15016435912024023,0.03673173277929468
254,0.480518712485,年均降,暴雨天,河网密,0.10817065799120401,0.10008069480159287,0.09128063285360113
255,0.535499771436,河网密,年均降,卫占比,0.11746097712599443,0.09275812930548241,0.08097915640760399
256,0.44797573487,卫占比,弱占比,暴雨天,0.17109833619681242,0.15016435912024023,0.10008069480159287
257,0.680211303812,卫占比,年均降,弱占比,0.08097915640760399,0.07808673952547515,0.0748197450501429
258,0.570426910869,卫占比,弱占比,年均降,0.08097915640760399,0.0748197450501429,0.04889946745365945
259,0.583644233459,卫占比,弱占比,河网密,0.08097915640760399,0.0748197450501429,0.061990809358988014
260,0.494749471422,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
261,0.47014790601,河网密,暴雨天,卫占比,0.11746097712599443,0.10008069480159287,0.08097915640760399
262,0.673677142001,河网密,卫占比,弱占比,0.21800823234895242,0.08097915640760399,0.0748197450501429
263,0.487592634337,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.12326996095743321
264,0.475785045362,卫占比,弱占比,GDP1占比,0.2587734671110198,0.23350467361589974,0.04609383707380096
265,0.579257288891,河网密,卫占比,弱占比,0.15853400508765794,0.08097915640760399,0.0748197450501429
266,0.603128599234,卫占比,弱占比,年均降,0.1255658207585574,0.10952569406298422,0.09039306528502594
267,0.215342865195,年均降,卫占比,河网密,0.1386767954154144,0.1255658207585574,0.11746097712599443
268,0.651240701518,暴雨天,河网密,卫占比,0.10008069480159287,0.08506875297089334,0.08097915640760399
269,0.590910469944,卫占比,弱占比,年均降,0.2587734671110198,0.23350467361589974,0.10237977439376368
270,0.27313236338,土壤渗,卫占比,弱占比,0.15953731573518168,0.1255658207585574,0.10952569406298422
271,0.654157995685,河网密,卫占比,弱占比,0.1766550396548617,0.08097915640760399,0.0748197450501429
272,0.402912527323,河网密,卫占比,年均降,0.14973062579454946,0.1255658207585574,0.12303313846052756
273,0.572864464492,河网密,卫占比,弱占比,0.11746097712599443,0.08097915640760399,0.0748197450501429
274,0.562648252268,卫占比,弱占比,河网密,0.17109833619681242,0.15016435912024023,0.13222532754776814
275,0.361854130572,卫占比,河网密,弱占比,0.1255658207585574,0.11746097712599443,0.10952569406298422
